uuid,temporal_path,kingdom,phylum,class,order,family,genus,species,scientific_name,common,image_url
30b002e2-dd2a-41e8-b175-ab2661999ba2,temporal-landing/images/30b002e2-dd2a-41e8-b175-ab2661999ba2.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/119531558/original.jpg
70e66eab-c239-4b85-92f5-ec52b27bfe7b,temporal-landing/images/70e66eab-c239-4b85-92f5-ec52b27bfe7b.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/284963674/original.jpeg
c9e194d7-31e7-42d4-8f9b-3c96dd9dc6be,temporal-landing/images/c9e194d7-31e7-42d4-8f9b-3c96dd9dc6be.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/191169316/original.jpg
42d2fefa-c918-4b3f-8cce-79576cb02e2f,temporal-landing/images/42d2fefa-c918-4b3f-8cce-79576cb02e2f.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,elegans,Thamnophis elegans,Western terrestrial garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/138370336/original.jpg
bfdc3469-1a9d-4f97-bfef-b2f15c766911,temporal-landing/images/bfdc3469-1a9d-4f97-bfef-b2f15c766911.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/178006865/original.jpg
5898c8c7-a9a1-4484-b8a9-f3be23ce7cd4,temporal-landing/images/5898c8c7-a9a1-4484-b8a9-f3be23ce7cd4.jpg,Animalia,Chordata,Squamata,,Colubridae,Natrix,natrix,Natrix natrix,Grass snake,https://inaturalist-open-data.s3.amazonaws.com/photos/28897477/original.jpeg
7de37a61-3869-4480-a561-9e3be4d049e1,temporal-landing/images/7de37a61-3869-4480-a561-9e3be4d049e1.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/106119652/original.jpeg
3b8f58bb-2f00-41a6-af89-be2c837a8073,temporal-landing/images/3b8f58bb-2f00-41a6-af89-be2c837a8073.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/53088226/original.jpg
aa05712a-8616-4206-afbf-d4e0daf3cad9,temporal-landing/images/aa05712a-8616-4206-afbf-d4e0daf3cad9.jpg,Animalia,Chordata,Squamata,,Leptotyphlopidae,Leptotyphlops,merkeri,Leptotyphlops merkeri,Merker’s thread snake,https://inaturalist-open-data.s3.amazonaws.com/photos/87817484/original.jpg
3a2846b4-30cc-4565-aa5f-4536c37206bb,temporal-landing/images/3a2846b4-30cc-4565-aa5f-4536c37206bb.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/107056517/original.jpg
eb815206-0ea7-4fec-a7b0-f89faebcc460,temporal-landing/images/eb815206-0ea7-4fec-a7b0-f89faebcc460.jpg,Animalia,Chordata,Squamata,,Elapidae,Austrelaps,superbus,Austrelaps superbus,Copperhead snake,https://inaturalist-open-data.s3.amazonaws.com/photos/164527825/original.jpg
05470e46-de8d-47ea-be5f-9ebf4a379b15,temporal-landing/images/05470e46-de8d-47ea-be5f-9ebf4a379b15.jpg,Animalia,Chordata,Squamata,,Atractaspididae,Homoroselaps,lacteus,Homoroselaps lacteus,Spotted harlequin snake,https://inaturalist-open-data.s3.amazonaws.com/photos/352218856/original.jpg
50528416-f2f3-4a71-9ea0-9198f9ef8644,temporal-landing/images/50528416-f2f3-4a71-9ea0-9198f9ef8644.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Red-bellied Black Snake,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3286c7e6-7f6d-4440-bddc-83259c86f588
1897aa73-1239-4f61-a3f7-7e073f95590c,temporal-landing/images/1897aa73-1239-4f61-a3f7-7e073f95590c.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Lycophidion,capense,Lycophidion capense,Cape wolf snake,https://inaturalist-open-data.s3.amazonaws.com/photos/247833913/original.jpg
d8454eb7-d19b-429a-aa0f-9b8e5f53f219,temporal-landing/images/d8454eb7-d19b-429a-aa0f-9b8e5f53f219.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/107398505/original.jpg
24f36306-1464-4ced-aeb7-8e0f1eb1c03d,temporal-landing/images/24f36306-1464-4ced-aeb7-8e0f1eb1c03d.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/362508705/original.jpeg
ed67abf5-2d60-480c-a5d9-fdddb02c2959,temporal-landing/images/ed67abf5-2d60-480c-a5d9-fdddb02c2959.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/62474992/original.jpg
1463d08d-efea-4d69-bc07-92b723ff2724,temporal-landing/images/1463d08d-efea-4d69-bc07-92b723ff2724.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/18682495/original.jpeg
ea38be1e-859d-4a16-a932-e70c49f8918d,temporal-landing/images/ea38be1e-859d-4a16-a932-e70c49f8918d.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/269872812/original.jpeg
b1a9e131-b69c-4a45-983c-85cf6a6368d4,temporal-landing/images/b1a9e131-b69c-4a45-983c-85cf6a6368d4.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/129092937/original.jpeg
31928800-615e-424e-a4d0-85a5b9e7dcd4,temporal-landing/images/31928800-615e-424e-a4d0-85a5b9e7dcd4.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/278529536/original.jpeg
12c2cb58-5c55-4d47-a113-20a85ef3f7c3,temporal-landing/images/12c2cb58-5c55-4d47-a113-20a85ef3f7c3.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/30192794/original.jpeg
cc326b29-307d-4b21-ad2f-f52e22d9c012,temporal-landing/images/cc326b29-307d-4b21-ad2f-f52e22d9c012.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Green Tree Snake,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=39990b90-635f-4354-badf-3c26c43dec9d
19557665-e442-4596-a489-c4b989f00c1f,temporal-landing/images/19557665-e442-4596-a489-c4b989f00c1f.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/218657939/original.jpeg
56248a0c-65b0-4ada-ba22-c0fe556722b6,temporal-landing/images/56248a0c-65b0-4ada-ba22-c0fe556722b6.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/313391185/original.jpg
018c7712-68eb-4300-b170-4fc47d9e13a2,temporal-landing/images/018c7712-68eb-4300-b170-4fc47d9e13a2.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/5133401/original.jpeg
aca1e89f-83be-4111-807b-ad3de8487bde,temporal-landing/images/aca1e89f-83be-4111-807b-ad3de8487bde.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,natalensis,Python natalensis,Southern african rock python,https://inaturalist-open-data.s3.amazonaws.com/photos/56727978/original.jpeg
a6e3e0cc-314b-4781-bd90-ef09c9220028,temporal-landing/images/a6e3e0cc-314b-4781-bd90-ef09c9220028.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/197121984/original.jpeg
b3a9fab2-feb6-4dc0-bc74-8c9b74208553,temporal-landing/images/b3a9fab2-feb6-4dc0-bc74-8c9b74208553.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/15909038/original.jpg
7f2b3ad0-09f0-4fec-bf8e-fd4b65418f73,temporal-landing/images/7f2b3ad0-09f0-4fec-bf8e-fd4b65418f73.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudechis,porphyriacus,Pseudechis porphyriacus,Australian black snake,https://inaturalist-open-data.s3.amazonaws.com/photos/302734177/original.jpeg
7ace56d8-b0d4-4011-90be-857f13a63b96,temporal-landing/images/7ace56d8-b0d4-4011-90be-857f13a63b96.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,imbricata,Morelia imbricata,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/230775569/original.jpeg
0961e5ec-17fc-4cb9-8bee-704c2999d0f2,temporal-landing/images/0961e5ec-17fc-4cb9-8bee-704c2999d0f2.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/89913665/original.jpg
0a2a7ae2-4e32-49af-83f7-9168e79f2cea,temporal-landing/images/0a2a7ae2-4e32-49af-83f7-9168e79f2cea.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/299036803/original.jpeg
6774424d-9334-4240-9013-774af7ebafa5,temporal-landing/images/6774424d-9334-4240-9013-774af7ebafa5.jpg,Animalia,Chordata,Squamata,,Atractaspididae,Aparallactus,lunulatus,Aparallactus lunulatus,Plumbeous centipede eater,https://inaturalist-open-data.s3.amazonaws.com/photos/15285247/original.jpg
80535b3a-04c5-43c9-a1bf-94fc4ef5f80e,temporal-landing/images/80535b3a-04c5-43c9-a1bf-94fc4ef5f80e.jpg,Animalia,Chordata,Squamata,,Cylindrophiidae,Cylindrophis,ruffus,Cylindrophis ruffus,Red-tailed pipe snake,https://inaturalist-open-data.s3.amazonaws.com/photos/356758486/original.jpeg
326d7d73-4e8e-47ec-afed-1aed4b09d704,temporal-landing/images/326d7d73-4e8e-47ec-afed-1aed4b09d704.jpg,Animalia,Chordata,Squamata,,Elapidae,Naja,naja,Naja naja,Indian cobra,https://inaturalist-open-data.s3.amazonaws.com/photos/317644014/original.jpeg
6d3c7e22-7f21-4929-b4eb-59b346464a4d,temporal-landing/images/6d3c7e22-7f21-4929-b4eb-59b346464a4d.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/217817877/original.jpg
70cebc34-63d5-459e-ac55-c95707730e31,temporal-landing/images/70cebc34-63d5-459e-ac55-c95707730e31.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,atrox,Crotalus atrox,Western diamond-backed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/2658704/original.jpg
3ff70261-fa09-4718-9557-fba0a3de81ed,temporal-landing/images/3ff70261-fa09-4718-9557-fba0a3de81ed.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/59525970/original.jpeg
81f2fcbd-6245-47f4-ab85-d0e675a4d8ea,temporal-landing/images/81f2fcbd-6245-47f4-ab85-d0e675a4d8ea.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/329355950/original.jpeg
8dead312-d123-4928-b229-cc4d51a3908d,temporal-landing/images/8dead312-d123-4928-b229-cc4d51a3908d.jpg,Animalia,Chordata,Squamata,,Elapidae,Naja,naja,Naja naja,Indian cobra,https://inaturalist-open-data.s3.amazonaws.com/photos/265020356/original.jpeg
e480fc21-a72e-4306-bb09-147fa187de43,temporal-landing/images/e480fc21-a72e-4306-bb09-147fa187de43.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://inaturalist-open-data.s3.amazonaws.com/photos/336670806/original.jpeg
4989979e-7e9a-4acc-ae01-ff779a859cb9,temporal-landing/images/4989979e-7e9a-4acc-ae01-ff779a859cb9.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/292287564/original.jpeg
ce08c03b-0f81-44b7-95f9-63fabba0d948,temporal-landing/images/ce08c03b-0f81-44b7-95f9-63fabba0d948.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/288386005/original.jpg
7aff45de-b00a-41fd-a59b-d1571773ed89,temporal-landing/images/7aff45de-b00a-41fd-a59b-d1571773ed89.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/277199743/original.jpg
55fe6dfc-f85d-4fd1-81e6-5438035fa3e3,temporal-landing/images/55fe6dfc-f85d-4fd1-81e6-5438035fa3e3.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/260608408/original.jpeg
9064fdda-fcea-44ba-af9d-557748536aa0,temporal-landing/images/9064fdda-fcea-44ba-af9d-557748536aa0.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/47919494/original.jpg
13b189d7-d3a3-4a65-bfbe-c173e716c962,temporal-landing/images/13b189d7-d3a3-4a65-bfbe-c173e716c962.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/108724441/original.jpeg
a7a6c98b-2972-41d9-b874-9da0b99cdb2a,temporal-landing/images/a7a6c98b-2972-41d9-b874-9da0b99cdb2a.jpg,Animalia,Chordata,Squamata,,Viperidae,Bothrops,atrox,Bothrops atrox,Common lancehead,https://inaturalist-open-data.s3.amazonaws.com/photos/13458599/original.jpeg
a23dbb2f-4d23-4746-9abe-5ce8573c9fe5,temporal-landing/images/a23dbb2f-4d23-4746-9abe-5ce8573c9fe5.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/94926358/original.jpeg
c5686dde-2f75-4492-b6c7-b9e1165b27c5,temporal-landing/images/c5686dde-2f75-4492-b6c7-b9e1165b27c5.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,scutulatus,Crotalus scutulatus,Scutulatus,https://inaturalist-open-data.s3.amazonaws.com/photos/94560813/original.jpeg
428accae-aa33-4247-9892-d14f1fe6185f,temporal-landing/images/428accae-aa33-4247-9892-d14f1fe6185f.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Diamond Python,https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=13e490e9-326a-48a4-b6c2-a146fb008a36
c9c55191-0171-41e9-b9e0-e9f6861b9da6,temporal-landing/images/c9c55191-0171-41e9-b9e0-e9f6861b9da6.jpg,Animalia,Chordata,Squamata,,Lamprophiidae,Boaedon,capensis,Boaedon capensis,Brown house snake,https://inaturalist-open-data.s3.amazonaws.com/photos/19263069/original.jpg
2ea907b3-4a45-43df-9c11-6b789d7a2214,temporal-landing/images/2ea907b3-4a45-43df-9c11-6b789d7a2214.jpg,Animalia,Chordata,Squamata,,Pythonidae,Morelia,spilota,Morelia spilota,Carpet python,https://inaturalist-open-data.s3.amazonaws.com/photos/256095477/original.jpeg
bf0fdf54-8d36-4f3f-9125-33602389112c,temporal-landing/images/bf0fdf54-8d36-4f3f-9125-33602389112c.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/45284475/original.jpg
b35b9b0e-db4e-42e9-af5d-54b6916a9280,temporal-landing/images/b35b9b0e-db4e-42e9-af5d-54b6916a9280.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/89738326/original.jpg
b775163e-d5b0-4c1e-9e42-5940365760dd,temporal-landing/images/b775163e-d5b0-4c1e-9e42-5940365760dd.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/224812099/original.jpeg
1302b891-2ea0-4cc3-84d5-75ed9774d139,temporal-landing/images/1302b891-2ea0-4cc3-84d5-75ed9774d139.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/227671306/original.jpg
7e1ed1fa-712f-41ad-9de3-34c0b2655550,temporal-landing/images/7e1ed1fa-712f-41ad-9de3-34c0b2655550.jpg,Animalia,Chordata,Squamata,,Boidae,Boa,imperator,Boa imperator,Central american boa,https://inaturalist-open-data.s3.amazonaws.com/photos/182075982/original.jpeg
6257b377-6931-4649-8b5b-c550c2a52199,temporal-landing/images/6257b377-6931-4649-8b5b-c550c2a52199.jpg,Animalia,Chordata,Squamata,,Leptotyphlopidae,Namibiana,occidentalis,Namibiana occidentalis,Western thread snake,https://inaturalist-open-data.s3.amazonaws.com/photos/177692970/original.jpeg
87f0bf72-c97a-4cdc-bab9-cb2074799379,temporal-landing/images/87f0bf72-c97a-4cdc-bab9-cb2074799379.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,cerastes,Crotalus cerastes,Sidewinder,https://inaturalist-open-data.s3.amazonaws.com/photos/241477217/original.jpg
2b0985db-0c8a-4907-a0d1-8a103ea911fe,temporal-landing/images/2b0985db-0c8a-4907-a0d1-8a103ea911fe.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/318421047/original.jpg
651b43cc-bf1d-4a38-977a-a2300f1a2c5b,temporal-landing/images/651b43cc-bf1d-4a38-977a-a2300f1a2c5b.jpg,Animalia,Chordata,Squamata,,Viperidae,Crotalus,molossus,Crotalus molossus,Black tailed rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/214308179/original.jpg
73586c4f-97d9-4148-83a9-f105146a354c,temporal-landing/images/73586c4f-97d9-4148-83a9-f105146a354c.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Xerotyphlops,vermicularis,Xerotyphlops vermicularis,Eurasian blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/274264587/original.jpg
067fae3b-9f61-49c8-8196-eb167474ae23,temporal-landing/images/067fae3b-9f61-49c8-8196-eb167474ae23.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://www.artsobservasjoner.no/MediaLibrary/2023/5/a3f3e6cb-3781-48cb-aaad-b2755f94419a_image.jpg
bfa58967-287b-467d-9571-8ada89b0ae30,temporal-landing/images/bfa58967-287b-467d-9571-8ada89b0ae30.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Rhinotyphlops,lalandei,Rhinotyphlops lalandei,Delalande's beaked blind snake,https://inaturalist-open-data.s3.amazonaws.com/photos/153893139/original.jpeg
67f5950e-9a0c-40a8-9ba7-d90c4fc05b78,temporal-landing/images/67f5950e-9a0c-40a8-9ba7-d90c4fc05b78.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/46945761/original.jpg
2fbe5e86-f416-42d3-b856-ca100c8d0ac6,temporal-landing/images/2fbe5e86-f416-42d3-b856-ca100c8d0ac6.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Indotyphlops,braminus,Indotyphlops braminus,Brahminy blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/150010197/original.jpeg
5d59abee-846d-4e26-a215-71612a0fac94,temporal-landing/images/5d59abee-846d-4e26-a215-71612a0fac94.jpg,Animalia,Chordata,Squamata,,Elapidae,Bungarus,multicinctus,Bungarus multicinctus,Many-banded krait,https://inaturalist-open-data.s3.amazonaws.com/photos/47425434/original.jpg
7dfcf978-e7f1-42f2-92d8-5640fd72de69,temporal-landing/images/7dfcf978-e7f1-42f2-92d8-5640fd72de69.jpg,Animalia,Chordata,Squamata,,Leptotyphlopidae,Leptotyphlops,scutifrons,Leptotyphlops scutifrons,Peter's thread snake,http://digit.snm.ku.dk/www/Rep/full/ZMUC-R5312_5-supl1.jpg
3a88b3cf-0d10-4edc-b6b1-0fc2a424cdab,temporal-landing/images/3a88b3cf-0d10-4edc-b6b1-0fc2a424cdab.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/11021829/original.jpg
5df65a0c-b9a8-46f0-8f8d-cac477ed24da,temporal-landing/images/5df65a0c-b9a8-46f0-8f8d-cac477ed24da.jpg,Animalia,Chordata,Squamata,,Colubridae,Thamnophis,radix,Thamnophis radix,Plains garter snake,https://inaturalist-open-data.s3.amazonaws.com/photos/275446668/original.jpg
398e9042-f7a0-43bc-aa76-2624031b24e5,temporal-landing/images/398e9042-f7a0-43bc-aa76-2624031b24e5.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/165102745/original.jpg
c7ef58de-9327-46bb-9533-8046b663b03f,temporal-landing/images/c7ef58de-9327-46bb-9533-8046b663b03f.jpg,Animalia,Chordata,Squamata,,Pythonidae,Aspidites,melanocephalus,Aspidites melanocephalus,Black-headed python,https://inaturalist-open-data.s3.amazonaws.com/photos/315877479/original.jpg
d7ffec7e-d03e-48ed-9984-0829e6773020,temporal-landing/images/d7ffec7e-d03e-48ed-9984-0829e6773020.jpg,Animalia,Chordata,Squamata,,Elapidae,Pseudonaja,affinis,Pseudonaja affinis,Dugite,https://inaturalist-open-data.s3.amazonaws.com/photos/359452174/original.jpeg
1f81ec93-e16d-48ee-abab-f2b28c60b129,temporal-landing/images/1f81ec93-e16d-48ee-abab-f2b28c60b129.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,huggorm,https://www.artportalen.se/MediaLibrary/2023/4/c783c3f6-76db-4393-b439-d038b6aa557a_image.jpg
0608abe5-d145-44e7-bc0d-8b74b558f116,temporal-landing/images/0608abe5-d145-44e7-bc0d-8b74b558f116.jpg,Animalia,Chordata,Squamata,,Typhlopidae,Xerotyphlops,syriacus,Xerotyphlops syriacus,Levantine blindsnake,https://inaturalist-open-data.s3.amazonaws.com/photos/70520927/original.jpeg
c3fe7f3a-bcb0-43e1-b4c0-5d9173cd220b,temporal-landing/images/c3fe7f3a-bcb0-43e1-b4c0-5d9173cd220b.jpg,Animalia,Chordata,Squamata,,Elapidae,Tropidechis,carinatus,Tropidechis carinatus,Clarence river snake,https://inaturalist-open-data.s3.amazonaws.com/photos/55942906/original.jpg
d7e3d79c-ce1f-42b9-adcb-658fbd008b86,temporal-landing/images/d7e3d79c-ce1f-42b9-adcb-658fbd008b86.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://www.artsobservasjoner.no/MediaLibrary/2015/6/9dcef955-f01a-4f81-b33e-95421ef5da21_image.jpg
5278286d-234a-42e3-b5c6-db01e662e0de,temporal-landing/images/5278286d-234a-42e3-b5c6-db01e662e0de.jpg,Animalia,Chordata,Squamata,,Viperidae,Vipera,berus,Vipera berus,Adder,https://www.artsobservasjoner.no/MediaLibrary/2020/9/918c9186-0e96-4576-96d5-3ea10d5d62f4_image.jpg
73af2f5c-79f6-40fa-ae2f-9da5a6b5e2ea,temporal-landing/images/73af2f5c-79f6-40fa-ae2f-9da5a6b5e2ea.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/24408113/original.jpg
495ab344-249b-4d94-bf90-ab738a1915a7,temporal-landing/images/495ab344-249b-4d94-bf90-ab738a1915a7.jpg,Animalia,Chordata,Squamata,,Viperidae,Sistrurus,miliarius,Sistrurus miliarius,Pygmy rattlesnake,https://inaturalist-open-data.s3.amazonaws.com/photos/329554117/original.jpg
807808c0-f68b-4741-bdc9-33273de6c998,temporal-landing/images/807808c0-f68b-4741-bdc9-33273de6c998.jpg,Animalia,Chordata,Squamata,,Viperidae,Agkistrodon,contortrix,Agkistrodon contortrix,Northern copperhead,https://inaturalist-open-data.s3.amazonaws.com/photos/123735565/original.jpeg
3ab208fa-f5a4-48d2-b59d-0277524ccb1e,temporal-landing/images/3ab208fa-f5a4-48d2-b59d-0277524ccb1e.jpg,Animalia,Chordata,Squamata,,Pythonidae,Python,natalensis,Python natalensis,Southern african rock python,https://inaturalist-open-data.s3.amazonaws.com/photos/318901965/original.jpg
10bc29f2-b46b-4194-b02c-1e15a98954c4,temporal-landing/images/10bc29f2-b46b-4194-b02c-1e15a98954c4.jpg,Animalia,Chordata,Squamata,,Boidae,Charina,bottae,Charina bottae,Northern rubber boa,https://inaturalist-open-data.s3.amazonaws.com/photos/196022595/original.jpg
ced4ddaa-b301-41d5-9290-b529ea32ed9e,temporal-landing/images/ced4ddaa-b301-41d5-9290-b529ea32ed9e.jpg,Animalia,Chordata,Squamata,,Colubridae,Dendrelaphis,punctulatus,Dendrelaphis punctulatus,Common tree snake,https://inaturalist-open-data.s3.amazonaws.com/photos/262868153/original.jpeg
7222e2b2-5348-48fb-8975-b42f1234e8c2,temporal-landing/images/7222e2b2-5348-48fb-8975-b42f1234e8c2.jpg,Animalia,Chordata,Squamata,,Boidae,Eryx,jaculus,Eryx jaculus,,https://inaturalist-open-data.s3.amazonaws.com/photos/145329696/original.jpg
1178ee1b-16ad-4352-952a-b55498cea6cf,temporal-landing/images/1178ee1b-16ad-4352-952a-b55498cea6cf.jpg,Animalia,Chordata,Squamata,,Pythonidae,Liasis,olivaceus,Liasis olivaceus,Olive python,https://inaturalist-open-data.s3.amazonaws.com/photos/92281205/original.jpg
